epoch,step,test_loss,train_loss,training_total_time,val_loss
0,103,,,,0.0459376685321331
0,103,,0.09734437614679337,,
1,207,,,,0.017983317375183105
1,207,,0.02431199885904789,,
2,311,,,,0.020129689946770668
2,311,,0.01108531840145588,,
3,415,,,,0.01663636788725853
3,415,,0.008145235478878021,,
4,519,,,,0.013325092382729053
4,519,,0.006547168362885714,,
5,623,,,,0.015404317528009415
5,623,,0.005457602441310883,,
6,727,,,,0.008646552450954914
6,727,,0.0044893804006278515,,
7,831,,,,0.013583832420408726
7,831,,0.003752232762053609,,
8,935,,,,0.015276419930160046
8,935,,0.00342728802934289,,
9,1039,,,,0.015317174606025219
9,1039,,0.0030582714825868607,,
,0,,,811.7699799537659,
10,1040,0.016547827050089836,,,
