epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time,val_acc,val_loss
0,51,,,,,,0.7527173757553101,0.8404124975204468
0,51,,,0.4847339689731598,1.3670451641082764,,,
1,103,,,,,,0.91847825050354,0.2238321751356125
1,103,,,0.8728839159011841,0.483588844537735,,,
2,155,,,,,,0.9320651888847351,0.19785021245479584
2,155,,,0.9626662731170654,0.12850922346115112,,,
3,207,,,,,,0.95923912525177,0.10647767782211304
3,207,,,0.9761185050010681,0.0756533071398735,,,
4,259,,,,,,0.926630437374115,0.20094257593154907
4,259,,,0.9845828413963318,0.050689440220594406,,,
5,311,,,,,,0.9633151888847351,0.09644190967082977
5,311,,,0.9870011806488037,0.03795715793967247,,,
6,363,,,,,,0.960597813129425,0.12328057736158371
6,363,,,0.9916868209838867,0.026356855407357216,,,
7,415,,,,,,0.94972825050354,0.16754424571990967
7,415,,,0.9947097897529602,0.019685419276356697,,,
8,467,,,,,,0.9619565010070801,0.12457678467035294
8,467,,,0.995314359664917,0.015909472480416298,,,
9,519,,,,,,0.970108687877655,0.11261492967605591
9,519,,,0.9959189891815186,0.012818681076169014,,,
,0,,,,,870.7905788421631,,
10,520,0.9365456104278564,0.2198086678981781,,,,,
