epoch,step,test_loss,train_loss,training_total_time,val_loss
0,103,,,,0.05257300287485123
0,103,,0.10144969820976257,,
1,207,,,,0.020185116678476334
1,207,,0.026101576164364815,,
2,311,,,,0.014005160890519619
2,311,,0.012146446853876114,,
3,415,,,,0.014921837486326694
3,415,,0.00836925022304058,,
4,519,,,,0.010700980201363564
4,519,,0.006455808412283659,,
5,623,,,,0.01089684758335352
5,623,,0.005152246914803982,,
6,727,,,,0.015037118457257748
6,727,,0.0044097150675952435,,
7,831,,,,0.012876143679022789
7,831,,0.0037498604506254196,,
8,935,,,,0.011503714136779308
8,935,,0.0029463651590049267,,
9,1039,,,,0.013372021727263927
9,1039,,0.002762868534773588,,
,0,,,831.9577658176422,
10,1040,0.01915741339325905,,,
