epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time,val_acc,val_loss
0,51,,,,,,0.7567934989929199,0.8920544385910034
0,51,,,0.44891172647476196,1.4031907320022583,,,
1,103,,,,,,0.8913043737411499,0.2687455415725708
1,103,,,0.8299576640129089,0.564136803150177,,,
2,155,,,,,,0.9429348111152649,0.13842473924160004
2,155,,,0.9523881673812866,0.15403322875499725,,,
3,207,,,,,,0.9375,0.1756916046142578
3,207,,,0.9740024209022522,0.08039833605289459,,,
4,259,,,,,,0.960597813129425,0.09928687661886215
4,259,,,0.9798972010612488,0.055150166153907776,,,
5,311,,,,,,0.9619565010070801,0.08787669986486435
5,311,,,0.9820132851600647,0.05088676139712334,,,
6,363,,,,,,0.95923912525177,0.1132521852850914
6,363,,,0.987908124923706,0.03508369252085686,,,
7,415,,,,,,0.9619565010070801,0.10462033003568649
7,415,,,0.9909310936927795,0.025975562632083893,,,
8,467,,,,,,0.95652174949646,0.13948391377925873
8,467,,,0.9930471777915955,0.02258407138288021,,,
9,519,,,,,,0.967391312122345,0.1247655376791954
9,519,,,0.9957678318023682,0.013830969110131264,,,
,0,,,,,814.8947343826294,,
10,520,0.9338310360908508,0.2260194569826126,,,,,
