epoch,step,test_acc,test_loss,train_acc,train_loss,training_total_time,val_acc,val_loss
0,206,,,,,,0.9225543737411499,0.21229715645313263
0,206,,,0.7525695562362671,0.6789312362670898,,,
1,413,,,,,,0.9307065010070801,0.17742803692817688
1,413,,,0.9681076407432556,0.09148088097572327,,,
2,620,,,,,,0.970108687877655,0.08440321683883667
2,620,,,0.9798972010612488,0.059358224272727966,,,
3,827,,,,,,0.926630437374115,0.2045639306306839
3,827,,,0.984280526638031,0.04440753161907196,,,
4,1034,,,,,,0.9510869383811951,0.13612116873264313
4,1034,,,0.9880592226982117,0.032526690512895584,,,
5,1241,,,,,,0.9375,0.18329037725925446
5,1241,,,0.9874546527862549,0.03231377154588699,,,
6,1448,,,,,,0.9633151888847351,0.10182357579469681
6,1448,,,0.9894195795059204,0.030928203836083412,,,
7,1655,,,,,,0.95652174949646,0.14941909909248352
7,1655,,,0.9891172647476196,0.03163285180926323,,,
8,1862,,,,,,0.9415760636329651,0.25194308161735535
8,1862,,,0.9942563772201538,0.01731981709599495,,,
9,2069,,,,,,0.9429348111152649,0.2032969892024994
9,2069,,,0.996070146560669,0.013589187525212765,,,
,0,,,,,835.4025676250458,,
10,2070,0.9412962198257446,0.2105346918106079,,,,,
